customerID,churn_probability,monthly_revenue,annual_revenue_at_risk,retention_priority_score
3898-BSJYF,0.156,73.55,137.77,11.48
0813-TAXXS,0.148,77.8,137.79,11.48
0128-MKWSG,0.251,45.8,137.8,11.48
1352-HNSAW,0.099,115.6,137.68,11.47
4396-KLSEH,0.578,19.85,137.6,11.47
8262-COGGB,0.56,20.45,137.47,11.46
5996-DAOQL,0.56,20.45,137.47,11.46
7359-WWYJV,0.1,114.45,137.34,11.45
0285-INHLN,0.209,54.75,137.3,11.44
5269-NRGDP,0.156,73.15,137.24,11.44
9853-JFZDU,0.201,56.85,137.33,11.44
3617-XLSGQ,0.105,109.25,137.05,11.42
5640-CAXOA,0.283,40.35,136.93,11.41
3638-DIMPH,0.26,43.8,136.79,11.4
6345-HOVES,0.455,25.05,136.79,11.4
9289-LBQVU,0.162,70.15,136.58,11.38
3256-EZDBI,0.386,29.45,136.42,11.37
4987-GQWPO,0.453,25.1,136.37,11.36
8070-AAWZP,0.332,34.25,136.33,11.36
2081-KJSQF,0.561,20.25,136.36,11.36
9959-WOFKT,0.106,106.7,136.19,11.35
0019-EFAEP,0.112,101.3,136.04,11.34
5356-RHIPP,0.561,20.2,136.08,11.34
8305-VHZBZ,0.561,20.2,136.08,11.34
9955-QOPOY,0.187,60.8,136.08,11.34
4819-HJPIW,0.451,25.15,136.01,11.33
7814-LEEVE,0.557,20.3,135.58,11.3
1000-AJSLD,0.562,20.1,135.52,11.29
1240-KNSEZ,0.562,20.1,135.52,11.29
4795-WRNVT,0.173,65.1,135.38,11.28
4661-NJEUX,0.562,20.05,135.25,11.27
7569-NMZYQ,0.095,118.75,135.3,11.27
4304-TSPVK,0.098,114.9,135.2,11.27
5088-QZLRL,0.545,20.65,134.95,11.25
0953-LGOVU,0.316,35.5,134.83,11.24
5944-UGLLK,0.205,54.9,134.87,11.24
0909-SDHNU,0.377,29.8,134.73,11.23
3658-QQJYD,0.151,74.3,134.65,11.22
7740-KKCXF,0.374,30.05,134.69,11.22
1493-AMTIE,0.555,20.2,134.56,11.21
7893-IXHRQ,0.545,20.55,134.42,11.2
2369-FEVNO,0.563,19.9,134.41,11.2
7136-IHZJA,0.157,71.35,134.27,11.19
9053-JZFKV,0.096,116.2,134.29,11.19
0396-UKGAI,0.202,55.3,134.17,11.18
4378-MYPGO,0.106,105.25,134.1,11.17
4634-JLRJT,0.549,20.35,134.02,11.17
6214-EDAKZ,0.202,55.15,133.91,11.16
9027-YFHQJ,0.445,25.05,133.88,11.16
4510-PYUSH,0.195,57.15,133.84,11.15
8073-IJDCM,0.549,20.3,133.75,11.15
5837-LXSDN,0.189,58.85,133.74,11.15
2465-BLLEU,0.564,19.75,133.57,11.13
0670-KDOMA,0.549,20.25,133.48,11.12
2876-VBBBL,0.549,20.25,133.48,11.12
0906-QVPMS,0.096,115.15,133.3,11.11
4682-BLBUC,0.157,70.95,133.28,11.11
3259-QMXUN,0.129,86.1,133.33,11.11
6784-XYJAE,0.199,55.8,133.29,11.11
7839-QRKXN,0.55,20.2,133.21,11.1
7710-JSYOA,0.119,93.3,133.2,11.1
2150-WLKUW,0.174,63.9,133.25,11.1
4942-VZZOM,0.168,66.15,133.05,11.09
3508-CFVZL,0.1,111.3,133.11,11.09
3810-DVDQQ,0.094,117.6,133.11,11.09
4897-QSUYC,0.55,20.15,132.94,11.08
0289-IVARM,0.183,60.55,132.83,11.07
7853-WNZSY,0.56,19.75,132.84,11.07
8513-OLYGY,0.095,115.8,132.7,11.06
3470-BTGQO,0.242,45.65,132.75,11.06
7989-CHGTL,0.564,19.6,132.73,11.06
7030-FZTFM,0.1,110.9,132.72,11.06
2200-DSAAL,0.137,80.65,132.58,11.05
5084-OOVCJ,0.2,55.35,132.57,11.05
9795-VOWON,0.453,24.35,132.45,11.04
0696-UKTOX,0.204,54.15,132.26,11.02
8620-RJPZN,0.532,20.7,132.25,11.02
0378-CJKPV,0.098,112.1,132.06,11.01
6968-URWQU,0.195,56.35,132.1,11.01
5906-BFOZT,0.565,19.5,132.16,11.01
9931-KGHOA,0.2,55.0,131.82,10.99
0254-KCJGT,0.135,81.4,131.83,10.99
9839-ETQOE,0.271,40.45,131.64,10.97
2955-PSXOE,0.543,20.2,131.68,10.97
4800-VHZKI,0.551,19.9,131.58,10.97
7291-CDTMJ,0.558,19.65,131.53,10.96
9680-NIAUV,0.1,109.7,131.34,10.94
5872-OEQNH,0.246,44.45,131.2,10.93
0013-SMEOE,0.1,109.7,131.13,10.93
5143-WMWOG,0.548,19.95,131.2,10.93
4667-OHGKG,0.566,19.3,131.03,10.92
4429-WYGFR,0.222,49.15,131.0,10.92
1360-RCYRT,0.359,30.35,130.88,10.91
8809-XKHMD,0.108,100.55,130.79,10.9
4588-YBNIB,0.552,19.6,129.94,10.83
8200-KLNYW,0.134,80.9,129.88,10.82
4011-ARPHK,0.215,50.35,129.85,10.82
1622-HSHSF,0.553,19.55,129.67,10.81
5989-AXPUC,0.091,118.6,129.68,10.81
0872-CASZJ,0.156,69.1,129.74,10.81
2927-CVULT,0.104,104.05,129.57,10.8
8879-ZKJOF,0.135,79.85,129.57,10.8
0939-EREMR,0.202,53.45,129.59,10.8
1741-WTPON,0.093,115.85,129.51,10.79
5756-OZRIO,0.168,64.05,129.48,10.79
8566-YPRGL,0.553,19.5,129.39,10.78
7298-IZWLY,0.553,19.4,128.84,10.74
7931-PXHFC,0.172,62.3,128.91,10.74
8670-ERCJH,0.095,113.4,128.9,10.74
5887-IKKYO,0.114,94.35,128.51,10.71
9318-NKNFC,0.568,18.85,128.47,10.71
1371-DWPAZ,0.191,56.05,128.49,10.71
7617-EYGLW,0.55,19.45,128.48,10.71
7228-PAQPD,0.181,59.1,128.44,10.7
9362-MWODR,0.167,64.1,128.18,10.68
9802-CAQUT,0.097,109.55,128.16,10.68
3258-SYSWS,0.094,113.8,127.94,10.66
2038-YSEZE,0.158,67.45,127.91,10.66
1937-OTUKY,0.109,98.2,127.95,10.66
0496-AHOOK,0.143,74.4,127.8,10.65
9013-AQORL,0.234,45.55,127.83,10.65
8259-NFJTV,0.307,34.65,127.52,10.63
1156-ZFYDO,0.537,19.75,127.29,10.61
1936-UAFEH,0.096,110.25,127.27,10.61
6121-VZNQB,0.555,19.1,127.19,10.6
7730-CLDSV,0.107,98.65,127.14,10.59
4232-JGKIY,0.552,19.2,127.11,10.59
3259-KNMRR,0.132,79.75,126.78,10.57
6075-QMNRR,0.212,49.75,126.84,10.57
1098-TDVUQ,0.548,19.25,126.56,10.55
6344-SFJVH,0.423,24.9,126.52,10.54
6990-YNRIO,0.097,108.65,126.49,10.54
8788-DOXSU,0.172,61.35,126.54,10.54
9798-DRYDS,0.17,61.95,126.33,10.53
8319-QBEHW,0.263,39.95,126.3,10.53
6743-HHQPF,0.419,25.1,126.33,10.53
5791-KAJFD,0.153,68.75,126.15,10.51
2908-ZTPNF,0.302,34.85,126.12,10.51
0384-LPITE,0.169,62.05,126.06,10.51
5020-ZSTTY,0.127,82.45,126.1,10.51
6341-JVQGF,0.129,81.15,125.72,10.48
2346-DJQTB,0.434,24.15,125.66,10.47
8630-QSGXK,0.139,75.2,125.38,10.45
4390-KYULV,0.508,20.55,125.35,10.45
1576-PFZIW,0.099,105.35,125.19,10.43
0761-AETCS,0.539,19.3,124.9,10.41
2586-CWXVV,0.342,30.4,124.74,10.39
5829-NVSQN,0.151,68.75,124.69,10.39
6942-LBFDP,0.505,20.55,124.43,10.37
5382-TEMLV,0.203,50.9,124.17,10.35
5018-HEKFO,0.422,24.5,124.06,10.34
3594-IVHJZ,0.506,20.45,124.06,10.34
5049-MUBWG,0.138,75.0,123.93,10.33
7445-WMRBW,0.14,73.85,123.99,10.33
8454-AATJP,0.09,115.05,123.82,10.32
7636-XUHWW,0.518,19.9,123.65,10.3
3007-FDPEA,0.497,20.7,123.55,10.3
1125-SNVCK,0.235,43.8,123.32,10.28
0308-IVGOK,0.255,40.4,123.41,10.28
7854-EKTJL,0.524,19.6,123.26,10.27
2640-LYMOV,0.523,19.65,123.27,10.27
7472-EQOAV,0.118,86.7,123.13,10.26
0463-WZZKO,0.493,20.75,122.86,10.24
8099-MZPUJ,0.091,111.8,122.65,10.22
8992-CEUEN,0.542,18.85,122.49,10.21
4418-LZMSV,0.165,61.8,122.38,10.2
8466-PZBLH,0.097,104.6,122.38,10.2
5018-LXQQG,0.154,66.3,122.44,10.2
0871-OPBXW,0.508,20.05,122.25,10.19
9057-MSWCO,0.331,30.75,122.12,10.18
8904-OPDCK,0.408,24.95,122.12,10.18
2338-BQEZT,0.201,50.55,122.17,10.18
4986-MXSFP,0.509,20.0,122.04,10.17
1898-JSNDC,0.173,58.6,121.95,10.16
7839-NUIAA,0.17,59.8,121.79,10.15
8267-KFGYD,0.482,21.05,121.71,10.14
4922-CVPDX,0.138,73.5,121.57,10.13
7049-GKVZY,0.127,79.85,121.59,10.13
3850-OKINF,0.153,66.2,121.26,10.11
9052-DHNKM,0.164,61.55,121.14,10.1
8582-KRHPJ,0.289,35.0,121.23,10.1
2325-ZUSFD,0.144,70.1,120.87,10.07
3097-PYWXL,0.504,19.95,120.77,10.06
1661-CZBAU,0.142,70.95,120.72,10.06
2634-HCZGT,0.168,60.05,120.7,10.06
6941-KXRRV,0.17,58.95,120.56,10.05
9308-ANMVE,0.181,55.3,120.3,10.03
5066-GFJMM,0.504,19.9,120.37,10.03
9938-ZREHM,0.139,72.1,120.27,10.02
1708-PBBOA,0.183,54.75,120.24,10.02
9817-APLHW,0.401,25.0,120.23,10.02
9137-NOQKA,0.521,19.2,120.14,10.01
1455-HFBXA,0.109,91.6,120.05,10.0
7541-YLXCL,0.153,65.4,120.0,10.0
5855-EIBDE,0.094,106.65,119.96,10.0
3099-OONVS,0.184,54.3,119.78,9.98
3137-NYQQI,0.154,64.8,119.61,9.97
4255-DDUOU,0.487,20.5,119.68,9.97
2519-TWKFS,0.181,55.1,119.59,9.97
4884-TVUQF,0.098,101.3,119.57,9.96
1449-XQEMT,0.503,19.8,119.56,9.96
7976-CICYS,0.481,20.7,119.4,9.95
4781-ZXYGU,0.494,20.15,119.42,9.95
1222-LRYKO,0.377,26.35,119.25,9.94
8024-XNAFQ,0.093,107.4,119.24,9.94
6184-DYUOB,0.507,19.6,119.14,9.93
6670-MFRPK,0.125,79.2,118.98,9.92
7526-IVLYU,0.505,19.65,118.99,9.92
6663-JOCQO,0.132,75.25,118.89,9.91
7375-WMVMT,0.103,95.5,118.58,9.88
6161-ERDGD,0.115,85.45,118.39,9.87
4353-HYOJD,0.198,49.85,118.2,9.85
2832-SCUCO,0.495,19.9,118.19,9.85
0377-JBKKT,0.17,57.95,118.11,9.84
5868-YTYKS,0.486,20.25,118.05,9.84
1725-IQNIY,0.09,109.75,117.88,9.82
6791-YBNAK,0.384,25.55,117.79,9.82
2393-DIVAI,0.49,20.0,117.57,9.8
7853-GVUDZ,0.485,20.15,117.3,9.78
0723-VSOBE,0.286,34.2,117.31,9.78
8224-UAXBZ,0.215,45.35,117.26,9.77
5144-PQCDZ,0.489,19.95,117.01,9.75
7690-KPNCU,0.133,73.05,116.64,9.72
9039-ZVJDC,0.508,19.1,116.48,9.71
3441-CGZJH,0.16,60.4,116.28,9.69
4765-OXPPD,0.149,65.0,116.3,9.69
5327-XOKKY,0.132,73.45,116.17,9.68
3230-JCNZS,0.098,99.0,116.13,9.68
6848-YLDFR,0.128,75.2,115.96,9.66
1087-UDSIH,0.493,19.6,115.89,9.66
0690-SRQID,0.491,19.65,115.85,9.65
7520-HQWJU,0.143,67.45,115.77,9.65
8404-VLQFB,0.382,25.25,115.71,9.64
9103-CXVOK,0.487,19.75,115.53,9.63
4808-YNLEU,0.155,62.15,115.39,9.62
3442-ZHHCC,0.125,76.9,115.43,9.62
3134-DSHVC,0.098,98.0,115.3,9.61
2746-DIJLO,0.171,56.3,115.28,9.61
8480-PPONV,0.083,115.55,115.38,9.61
6374-NTQLP,0.092,104.1,115.17,9.6
7663-YJHSN,0.092,103.95,115.09,9.59
7925-PNRGI,0.118,81.3,115.1,9.59
5055-BRMNE,0.09,106.7,115.02,9.59
6469-QJKZW,0.475,20.15,114.97,9.58
2111-DWYHN,0.454,21.1,114.94,9.58
3744-ZBHON,0.474,20.2,114.85,9.57
5641-DMBFJ,0.113,84.3,114.68,9.56
6194-HBGQN,0.118,81.15,114.76,9.56
9500-IWPXQ,0.12,79.4,114.7,9.56
0134-XWXCE,0.128,74.85,114.74,9.56
9629-NHXFW,0.492,19.4,114.52,9.54
1725-MIMXW,0.49,19.45,114.31,9.53
5712-VBOXD,0.472,20.15,114.23,9.52
7696-AMHOD,0.122,78.0,114.15,9.51
3941-XTSKM,0.211,45.1,114.13,9.51
1730-VFMWO,0.189,50.2,114.01,9.5
7017-VFHAY,0.083,115.1,114.04,9.5
1298-PHBTI,0.112,84.8,113.85,9.49
2732-ISEZX,0.463,20.5,113.88,9.49
5524-KHNJP,0.127,74.75,113.91,9.49
3807-XHCJH,0.474,20.0,113.82,9.48
9388-ZEYVT,0.215,44.15,113.81,9.48
1724-IQWNM,0.49,19.3,113.6,9.47
4013-GUXND,0.455,20.8,113.67,9.47
9578-FOMUK,0.381,24.8,113.51,9.46
3882-IYOIJ,0.082,115.25,113.54,9.46
0679-TDGAK,0.125,75.5,113.46,9.45
9495-REDIY,0.232,40.65,113.25,9.44
7032-LMBHI,0.146,64.65,113.27,9.44
9972-NKTFD,0.173,54.65,113.18,9.43
3308-MHOOC,0.491,19.2,113.12,9.43
0268-QKIWO,0.477,19.75,113.02,9.42
5955-EPOAZ,0.45,20.95,113.05,9.42
5028-HTLJB,0.469,20.05,112.96,9.41
9570-KYEUA,0.095,99.25,112.95,9.41
1337-BOZWO,0.203,46.4,112.88,9.41
3976-NLDEZ,0.456,20.6,112.82,9.4
4056-QHXHZ,0.087,107.45,112.79,9.4
5730-RIITO,0.281,33.45,112.77,9.4
7005-CYUIL,0.095,99.4,112.75,9.4
5049-GLYVG,0.456,20.6,112.82,9.4
2700-LUEVA,0.453,20.75,112.69,9.39
6728-WYQBC,0.448,20.95,112.72,9.39
2632-IVXVF,0.084,111.75,112.63,9.39
9777-IQHWP,0.1,93.4,112.63,9.39
4513-CXYIX,0.116,80.7,112.66,9.39
1423-BMPBQ,0.494,19.0,112.61,9.38
4745-LSPLO,0.457,20.5,112.39,9.37
2055-BFOCC,0.112,84.0,112.47,9.37
7184-LRUUR,0.143,65.25,112.33,9.36
8434-PNQZX,0.119,78.45,112.23,9.35
0673-IGUQO,0.457,20.45,112.18,9.35
2668-TZSPS,0.457,20.45,112.18,9.35
4693-VWVBO,0.478,19.55,112.23,9.35
4104-PVRPS,0.174,53.6,112.14,9.34
6579-JPICP,0.457,20.4,111.96,9.33
0303-WMMRN,0.484,19.25,111.81,9.32
9708-KFDBY,0.454,20.55,111.84,9.32
3590-TCXTB,0.458,20.35,111.75,9.31
2676-ISHSF,0.458,20.3,111.54,9.29
9122-UMROB,0.458,20.3,111.54,9.29
3679-XASPY,0.477,19.45,111.32,9.28
7833-PKIHD,0.121,76.4,111.36,9.28
8203-XJZRC,0.458,20.25,111.32,9.28
8498-XXGWA,0.168,55.15,111.41,9.28
4211-MMAZN,0.458,20.25,111.32,9.28
5624-BQSSA,0.443,20.95,111.32,9.28
7434-SHXLS,0.443,20.9,111.12,9.26
8048-DSDFQ,0.458,20.2,111.11,9.26
0997-YTLNY,0.19,48.8,111.09,9.26
6380-ARCEH,0.458,20.2,111.11,9.26
9541-PWTWO,0.114,80.95,111.15,9.26
3247-MHJKM,0.458,20.2,111.11,9.26
7243-LCGGZ,0.443,20.9,111.12,9.26
4786-UKSNZ,0.458,20.2,111.11,9.26
4328-VUFWD,0.156,59.3,111.07,9.26
0426-TIRNE,0.443,20.9,111.12,9.26
9143-CANJF,0.168,55.15,110.96,9.25
8639-NHQEI,0.096,95.9,110.88,9.24
1066-JKSGK,0.459,20.15,110.89,9.24
1934-SJVJK,0.459,20.15,110.89,9.24
3148-BLQJT,0.459,20.1,110.67,9.22
6339-TBELP,0.107,86.4,110.65,9.22
8467-WYNSR,0.167,55.1,110.54,9.21
2724-FJDYW,0.168,54.85,110.54,9.21
2664-XJZNO,0.088,104.9,110.42,9.2
3030-ZKIWL,0.459,20.05,110.46,9.2
8749-CLJXC,0.459,20.05,110.46,9.2
7691-KGKGP,0.142,65.0,110.38,9.2
7096-UCLNH,0.459,20.05,110.46,9.2
9374-YOLBJ,0.478,19.25,110.4,9.2
4877-EVATK,0.459,20.0,110.24,9.19
7698-YFGEZ,0.459,20.0,110.24,9.19
6286-SUUWT,0.46,19.95,110.02,9.17
3694-GLTJM,0.466,19.65,109.88,9.16
5203-XEHAX,0.142,64.35,109.83,9.15
3682-YEUWS,0.375,24.4,109.7,9.14
7310-EGVHZ,0.452,20.2,109.57,9.13
2002-MZHWP,0.445,20.5,109.47,9.12
0635-WKOLD,0.129,70.75,109.41,9.12
7619-PLRLP,0.123,74.1,109.39,9.12
9753-OYLBX,0.445,20.5,109.47,9.12
0076-LVEPS,0.202,45.0,109.29,9.11
4892-VLANZ,0.46,19.8,109.37,9.11
4598-ZADCK,0.17,53.6,109.26,9.11
8777-PVYGU,0.142,64.3,109.27,9.11
4578-PHJYZ,0.132,68.75,109.25,9.1
3930-ZGWVE,0.461,19.75,109.15,9.1
6035-BXTTY,0.167,54.65,109.25,9.1
7239-HZZCX,0.461,19.75,109.15,9.1
3727-JEZTU,0.445,20.4,109.06,9.09
1963-VAUKV,0.445,20.4,109.06,9.09
1349-WXNGG,0.453,20.05,108.94,9.08
6615-ZGEDR,0.461,19.7,108.94,9.08
8221-EQDGL,0.149,61.0,108.86,9.07
2592-YKDIF,0.446,20.35,108.85,9.07
6141-OOXUQ,0.461,19.65,108.72,9.06
3785-NRHYR,0.461,19.65,108.72,9.06
8166-ZZTFS,0.112,80.55,108.57,9.05
2789-CZANW,0.082,110.3,108.53,9.04
6171-ZTVYB,0.136,66.25,108.38,9.03
7601-WFVZV,0.462,19.55,108.28,9.02
1029-QFBEN,0.462,19.55,108.28,9.02
4717-GHADL,0.113,79.6,107.99,9.0
8974-OVACP,0.447,20.15,108.01,9.0
3090-QFUVD,0.443,20.3,107.89,8.99
8393-JMVMB,0.462,19.45,107.84,8.99
5766-ZJYBB,0.462,19.4,107.62,8.97
3717-OFRTN,0.454,19.75,107.66,8.97
7083-YNSKY,0.353,25.4,107.56,8.96
7838-LAZFO,0.114,78.8,107.42,8.95
1194-SPVSP,0.455,19.65,107.23,8.94
7576-ASEJU,0.12,74.7,107.15,8.93
9917-KWRBE,0.114,78.35,107.02,8.92
6654-QGBZZ,0.448,19.9,106.97,8.91
7878-RTCZG,0.448,19.9,106.97,8.91
3900-AQPHZ,0.448,19.9,106.97,8.91
6933-FHBZC,0.159,56.05,106.86,8.91
1135-LMECX,0.448,19.85,106.76,8.9
5447-VYTKW,0.166,53.45,106.7,8.89
1663-MHLHE,0.463,19.2,106.74,8.89
2292-XQWSV,0.147,60.3,106.61,8.88
7707-PYBBH,0.143,61.9,106.49,8.87
2542-HYGIQ,0.445,19.95,106.44,8.87
7926-IJOOU,0.46,19.3,106.46,8.87
6124-ACRHJ,0.449,19.75,106.33,8.86
9441-QHEVC,0.464,19.1,106.29,8.86
9225-BZLNZ,0.104,85.25,106.25,8.85
1015-OWJKI,0.464,19.05,106.07,8.84
1338-CECEE,0.129,68.5,106.07,8.84
5393-HJZSM,0.116,76.3,106.05,8.84
9220-ZNKJI,0.099,88.8,106.01,8.83
0970-QXPXW,0.449,19.65,105.91,8.83
7721-DVEKZ,0.449,19.65,105.91,8.83
1397-XKKWR,0.25,35.3,105.98,8.83
8329-IBCTI,0.449,19.65,105.91,8.83
8562-GHPPI,0.445,19.8,105.81,8.82
0840-DCNZE,0.101,86.95,105.73,8.81
8883-ANODQ,0.104,84.4,105.54,8.8
2654-VBVPB,0.442,19.9,105.46,8.79
7100-FQPRV,0.122,71.9,105.48,8.79
2866-IKBTM,0.45,19.55,105.49,8.79
8605-ITULD,0.45,19.55,105.49,8.79
3655-SNQYZ,0.077,113.25,105.32,8.78
9975-SKRNR,0.465,18.9,105.4,8.78
7551-JOHTI,0.45,19.5,105.27,8.77
1905-OEILC,0.45,19.5,105.27,8.77
7657-DYEPJ,0.125,70.15,104.87,8.74
2576-HXMPA,0.447,19.55,104.76,8.73
4508-OEBEY,0.116,75.5,104.67,8.72
0014-BMAQU,0.103,84.65,104.26,8.69
6231-WFGFH,0.424,20.5,104.31,8.69
2220-IAHLS,0.447,19.4,104.13,8.68
6726-NNFWD,0.097,89.45,104.0,8.67
8659-IOOPU,0.086,100.45,104.03,8.67
9577-WJVCQ,0.159,54.45,103.87,8.66
7302-ZHMHP,0.452,19.15,103.78,8.65
6569-KTMDU,0.452,19.1,103.56,8.63
0842-IWYCP,0.192,44.95,103.57,8.63
5975-BAICR,0.136,63.7,103.6,8.63
4237-CLSMM,0.431,20.0,103.53,8.63
1877-HKBQX,0.158,54.6,103.39,8.62
2408-PSJVE,0.139,61.9,103.49,8.62
7570-WELNY,0.102,84.7,103.49,8.62
4163-KIUHY,0.336,25.6,103.25,8.6
7356-AYNJP,0.359,23.9,103.06,8.59
8003-EWNDZ,0.404,21.2,102.79,8.57
0816-TSPHQ,0.413,20.75,102.84,8.57
6258-NGCNG,0.365,23.5,102.81,8.57
4393-GEADV,0.075,114.75,102.85,8.57
3407-QGWLG,0.427,20.05,102.69,8.56
3133-PZNSR,0.087,97.75,102.63,8.55
8220-OCUFY,0.142,60.25,102.43,8.54
1032-MAELW,0.109,78.45,102.31,8.53
9555-SAHUZ,0.156,54.5,102.31,8.53
1536-YHDOE,0.137,62.1,102.08,8.51
2984-TBYKU,0.081,104.9,102.0,8.5
6158-DWPZT,0.353,24.1,101.98,8.5
8739-QOTTN,0.417,20.35,101.94,8.5
9258-CNWAC,0.075,113.65,101.86,8.49
8207-DMRVL,0.074,114.55,101.89,8.49
5012-YSPJJ,0.156,54.35,101.73,8.48
4195-SMMNX,0.415,20.35,101.41,8.45
6682-QJDGB,0.153,55.25,101.35,8.45
5067-DGXLL,0.416,20.25,101.1,8.43
5161-UBZXI,0.079,106.35,100.79,8.4
2233-TXSIU,0.189,44.45,100.79,8.4
9139-TWBAS,0.175,47.85,100.72,8.39
5781-BKHOP,0.083,100.65,100.63,8.39
7105-BENQF,0.129,64.85,100.62,8.38
7672-VFMXZ,0.151,55.7,100.61,8.38
0188-GWFLE,0.417,20.05,100.39,8.37
5919-VCZYM,0.418,20.05,100.46,8.37
3205-MXZRA,0.141,59.45,100.49,8.37
9700-ZCLOT,0.418,20.0,100.21,8.35
5204-HMGYF,0.096,87.2,100.0,8.33
4385-ZKVNW,0.152,54.9,99.88,8.32
8150-QUDFX,0.419,19.85,99.84,8.32
1183-CANVH,0.139,60.0,99.79,8.32
5073-RZGBK,0.104,80.05,99.83,8.32
5092-STPKP,0.147,56.35,99.68,8.31
2040-XBAVJ,0.073,114.45,99.69,8.31
2839-RFSQE,0.402,20.65,99.59,8.3
7017-VFULY,0.413,20.1,99.6,8.3
4198-VFOEA,0.247,33.6,99.41,8.28
3936-QQFLL,0.419,19.75,99.4,8.28
2150-UWTFY,0.135,61.15,99.38,8.28
5574-NXZIU,0.076,109.2,99.42,8.28
4134-BSXLX,0.136,60.9,99.24,8.27
5624-RYAMH,0.424,19.5,99.26,8.27
2621-UDNLU,0.396,20.85,99.08,8.26
8821-KVZKQ,0.141,58.4,99.01,8.25
2303-PJYHN,0.415,19.85,98.82,8.23
9818-XQCUV,0.404,20.35,98.67,8.22
4355-HBJHH,0.103,79.7,98.59,8.22
2342-CKIAO,0.404,20.3,98.48,8.21
9101-NTIXF,0.422,19.4,98.25,8.19
5716-EZXZN,0.083,99.05,98.32,8.19
7781-EWARA,0.136,60.35,98.15,8.18
0366-NQSHS,0.422,19.35,98.05,8.17
6394-HHHZM,0.395,20.7,98.06,8.17
4322-RCYMT,0.108,75.8,97.92,8.16
3635-JBPSG,0.21,38.8,97.86,8.15
8006-PYCSW,0.406,20.1,97.81,8.15
5562-YJQGT,0.401,20.35,97.86,8.15
2904-GGUAZ,0.097,84.05,97.63,8.14
5322-TEUJK,0.071,114.6,97.74,8.14
7808-DVWEP,0.407,20.0,97.61,8.13
0373-AIVNJ,0.205,39.55,97.47,8.12
5696-CEIQJ,0.079,103.15,97.46,8.12
2453-SAFNS,0.113,72.1,97.47,8.12
4730-AWNAU,0.134,60.7,97.46,8.12
1796-JANOW,0.406,19.95,97.3,8.11
1303-SRDOK,0.117,69.05,97.2,8.1
7901-IIDQV,0.148,54.6,96.78,8.06
7471-MQPOS,0.11,72.9,96.66,8.05
1301-LOPVR,0.145,55.35,96.44,8.04
0020-JDNXP,0.131,61.25,96.4,8.03
9739-JLPQJ,0.068,117.5,96.26,8.02
6635-MYYYZ,0.094,85.35,96.09,8.01
1097-FSPVW,0.146,54.55,95.89,7.99
9092-GDZKO,0.322,24.85,95.89,7.99
1051-GEJLJ,0.409,19.5,95.71,7.98
0883-EIBTI,0.409,19.5,95.74,7.98
2308-STERM,0.411,19.4,95.61,7.97
6776-TLWOI,0.401,19.85,95.5,7.96
0489-WMEMG,0.161,49.45,95.46,7.96
7874-ECPQJ,0.396,20.05,95.35,7.95
3585-YNADK,0.107,74.6,95.42,7.95
5515-IDEJJ,0.399,19.9,95.38,7.95
8311-UEUAB,0.105,75.5,95.26,7.94
1641-BYBTK,0.393,20.2,95.29,7.94
8035-BUYVG,0.187,42.35,95.13,7.93
3645-DEYGF,0.382,20.75,95.15,7.93
0396-HUJBP,0.411,19.3,95.15,7.93
3803-KMQFW,0.385,20.55,94.92,7.91
9367-OIUXP,0.382,20.7,94.96,7.91
0247-SLUJI,0.4,19.7,94.65,7.89
9770-LXDBK,0.386,20.4,94.39,7.87
1752-OZXFY,0.131,59.8,94.18,7.85
3506-LCJDC,0.393,19.95,94.11,7.84
3831-YCPUO,0.072,109.5,94.03,7.84
6620-HVDUJ,0.13,60.45,94.0,7.83
0628-CNQRM,0.116,67.5,93.66,7.81
9473-CBZOP,0.132,59.0,93.7,7.81
6691-CCIHA,0.092,84.95,93.75,7.81
8350-NYMVI,0.19,41.1,93.74,7.81
0278-YXOOG,0.37,21.05,93.57,7.8
6519-ZHPXP,0.072,108.3,93.46,7.79
0565-IYCGT,0.099,78.6,93.3,7.78
6734-CKRSM,0.388,20.0,93.21,7.77
2483-XSSMZ,0.162,47.85,93.21,7.77
1053-MXTTK,0.072,108.65,93.25,7.77
2710-WYVXG,0.109,71.1,93.27,7.77
8785-EPNCG,0.335,23.15,93.09,7.76
9962-BFPDU,0.387,20.05,93.17,7.76
6447-GORXK,0.31,25.0,93.08,7.76
2450-ZKEED,0.144,53.8,92.95,7.75
0178-CIIKR,0.389,19.95,93.02,7.75
5499-ECUTN,0.117,66.05,92.97,7.75
1855-CFULU,0.386,20.05,92.88,7.74
6034-ZRYCV,0.143,54.2,92.92,7.74
2812-SFXMJ,0.385,20.05,92.73,7.73
0030-FNXPP,0.389,19.85,92.72,7.73
3373-YZZYM,0.403,19.2,92.79,7.73
0137-UDEUO,0.389,19.85,92.77,7.73
7244-QWYHG,0.174,44.45,92.66,7.72
1137-DGOWI,0.11,70.25,92.43,7.7
4611-ANLQC,0.154,50.05,92.38,7.7
5702-SKUOB,0.393,19.6,92.36,7.7
6469-MRVET,0.381,20.2,92.31,7.69
4558-CGYCZ,0.389,19.75,92.26,7.69
6549-YMFAW,0.362,21.25,92.22,7.68
4291-HPAXL,0.386,19.85,92.03,7.67
3280-MRDOF,0.111,69.1,92.09,7.67
4903-UYAVB,0.397,19.35,92.07,7.67
9426-SXNHE,0.409,18.75,91.92,7.66
