SeniorCitizen,tenure,MonthlyCharges,TotalCharges,avg_monthly_spend,num_addon_services,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_bucket_7-12mo,tenure_bucket_13-24mo,tenure_bucket_25-48mo,tenure_bucket_49mo+,churn_flag,customerID
0,22,88.75,1885.15,4.034090909090909,2,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,0,9054-FOWNV
0,29,84.45,2467.1,2.9120689655172414,2,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,2683-BPJSO
0,13,75.3,989.45,5.792307692307692,3,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,1,2157-MXBJS
0,70,26.0,2006.95,0.37142857142857144,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,0,8207-VVMYB
0,49,99.4,5025.0,2.0285714285714285,4,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,0,9732-EQMWY
1,43,109.55,4830.25,2.547674418604651,5,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,False,1,9360-AHGNL
0,3,19.6,59.75,6.533333333333334,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,1,1087-UDSIH
0,42,73.15,3088.25,1.7416666666666667,4,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,0,5269-NRGDP
0,57,54.65,3134.7,0.9587719298245614,2,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,0,6195-MELTI
1,2,66.4,94.55,33.2,3,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,5485-WUYWF
0,72,115.55,8312.4,1.604861111111111,6,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,0,2121-JAFOM
1,46,104.45,4863.85,2.2706521739130436,4,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,0,8818-DOPVL
1,66,100.05,6871.9,1.5159090909090909,3,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,1,2632-UCGVD
0,62,102.0,6529.25,1.6451612903225807,4,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,1,5445-PZWGX
0,72,91.15,6637.9,1.2659722222222223,6,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,0,1227-UDMZR
0,35,89.7,3165.6,2.5628571428571427,3,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,0,5198-HQAEN
0,17,90.2,1454.15,5.305882352941176,3,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,9170-CCKOU
0,72,92.4,6786.1,1.2833333333333334,6,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,0,2167-FQSTQ
0,28,19.9,543.0,0.7107142857142856,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,0,2819-GWENI
0,56,25.15,1327.15,0.4491071428571428,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False,False,True,1,1043-YCUTE
0,31,79.85,2404.15,2.575806451612903,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,1,3814-MLAXC
0,45,18.85,867.3,0.4188888888888889,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,0,3572-UUHRS
0,1,25.75,25.75,25.75,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0,2692-PFYTJ
0,2,49.6,114.7,24.8,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1,1226-UDFZR
0,6,20.95,109.5,3.4916666666666667,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0,5955-EPOAZ
0,48,97.05,4692.95,2.021875,4,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,0,6821-JPCDC
0,25,25.4,546.85,1.016,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0,8815-LMFLX
0,64,19.7,1274.05,0.3078125,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,0,9135-HSWOC
0,50,35.0,1782.4,0.7,2,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,8582-KRHPJ
0,52,101.25,5301.1,1.9471153846153846,3,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,0,5811-IWXYM
1,4,70.2,280.35,17.55,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,7044-YAACC
1,32,90.95,2897.95,2.8421875,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,0,8189-XRIKE
0,45,73.85,3371.0,1.641111111111111,4,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0,1506-YJTYT
0,9,88.05,801.3,9.783333333333333,2,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,0,4123-DVHPH
1,66,105.95,6975.25,1.6053030303030305,4,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,False,False,True,1,6425-YQLLO
0,3,91.85,257.05,30.616666666666664,2,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,5442-UTCVD
0,54,20.1,1079.45,0.37222222222222223,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,0,2228-BZDEE
0,1,40.1,40.1,40.1,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,7734-DBOAI
0,64,110.3,6997.3,1.7234375,5,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,0,2789-CZANW
1,31,73.9,2217.15,2.383870967741936,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,2091-RFFBA
0,14,89.8,1129.1,6.414285714285714,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,1,2114-MGINA
0,12,85.15,979.05,7.095833333333334,2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,0,7596-LDUXP
1,67,60.95,4119.4,0.9097014925373135,3,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0,3740-RLMVT
0,35,72.25,2568.55,2.0642857142857145,4,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1,4489-SNOJF
0,45,73.55,3349.1,1.6344444444444444,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,0,2192-OZITF
0,10,46.0,492.1,4.6,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0,5651-CPDND
1,29,58.55,1718.95,2.018965517241379,2,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,2186-QZEYA
0,24,24.6,605.25,1.0250000000000001,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,0,1131-ALZWV
0,66,19.75,1344.5,0.29924242424242425,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,0,7729-XBTWX
0,51,86.35,4267.15,1.6931372549019608,2,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0,9134-WYRVP
0,45,25.5,1121.05,0.5666666666666667,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0,3284-SVCRO
0,49,19.0,918.7,0.3877551020408163,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,0,9732-OUYRN
0,29,19.55,521.8,0.6741379310344828,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,0,0559-CKHUS
0,40,110.1,4469.1,2.7525,5,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,0,2931-SVLTV
1,37,96.55,3580.3,2.6094594594594596,2,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,1,6899-PPEEA
0,25,69.75,1729.35,2.79,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,7504-UWHNB
0,22,50.6,1073.3,2.3000000000000003,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,0,2582-FFFZR
0,72,65.6,4566.5,0.911111111111111,6,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,0,8908-NMQTX
0,7,40.1,293.3,5.728571428571429,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,1,2187-LZGPL
0,33,82.1,2603.1,2.487878787878788,5,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,1431-AIDJQ
0,23,79.1,1783.75,3.4391304347826086,2,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0,6288-LBEAR
